cue,target,strength
CONQUEST,JOURNEY,0.027
CONQUEST,CHALLENGE,0.021
CONQUEST,DESIRE,0.014
CONQUEST,POWER,0.014
CONQUEST,SEARCH,0.014
CONQUEST,SPANISH,0.014
CONQUEST,TAKEOVER,0.014
CONQUEST,TRIUMPH,0.014
CONQUEST,VENTURE,0.014
CONQUEST,VIKING,0.014
CONQUEST,WAR,0.014
CONSCIENCE,MIND,0.216
CONSCIENCE,GUILTY,0.155
CONSCIENCE,UNCONSCIOUS,0.061
CONSCIENCE,GOOD,0.047
CONSCIENCE,AWAKE,0.041
CONSCIENCE,MORAL,0.041
CONSCIENCE,SUBCONSCIOUS,0.034
CONSCIENCE,SELF,0.027
CONSCIENCE,THOUGHT,0.027
CONSCIENCE,BAD,0.02
CONSCIENCE,SCIENCE,0.02
CONSCIENCE,ASLEEP,0.014
CONSCIENCE,AWARE,0.014
CONSCIENCE,HONESTY,0.014
CONSCIENCE,ID,0.014
CONSCIENCE,KNOWLEDGE,0.014
CONSCIENCE,RIGHT,0.014
CONSCIENCE,THINK,0.014
CONSCIENCE,TRUTH,0.014
CONSCIENCE,VOICE,0.014
CONSCIOUS,AWAKE,0.188
CONSCIOUS,UNCONSCIOUS,0.143
CONSCIOUS,MIND,0.117
CONSCIOUS,AWARE,0.104
CONSCIOUS,ALIVE,0.071
CONSCIOUS,DEAD,0.032
CONSCIOUS,KNOWING,0.026
CONSCIOUS,THOUGHT,0.026
CONSCIOUS,BREATH,0.013
CONSCIOUS,COMA,0.013
CONSCIOUS,DECISION,0.013
CONSCIOUS,HEAD,0.013
CONSCIOUS,NOT,0.013
CONSCIOUS,OUT,0.013
CONSCIOUS,SLEEP,0.013
CONSCIOUS,UP,0.013
CONSEQUENCE,RESULT,0.15
CONSEQUENCE,PUNISHMENT,0.105
CONSEQUENCE,TRUTH,0.046
CONSEQUENCE,ACTION,0.033
CONSEQUENCE,REACTION,0.026
CONSEQUENCE,RISK,0.026
CONSEQUENCE,TROUBLE,0.026
CONSEQUENCE,PENALTY,0.02
CONSEQUENCE,PRICE,0.02
CONSEQUENCE,PROBLEM,0.02
CONSEQUENCE,SUFFER,0.02
CONSEQUENCE,WRONG,0.02
CONSEQUENCE,CHANCE,0.013
CONSEQUENCE,DANGER,0.013
CONSEQUENCE,END,0.013
CONSEQUENCE,FACE,0.013
CONSEQUENCE,FAULT,0.013
CONSEQUENCE,HAPPEN,0.013
CONSEQUENCE,LIFE,0.013
CONSEQUENCE,MISFORTUNE,0.013
CONSEQUENCE,MISTAKE,0.013
CONSEQUENCE,ORDER,0.013
CONSEQUENCE,PAY,0.013
CONSEQUENCE,REWARD,0.013
CONSEQUENCE,TRIAL,0.013
CONSIDER,THINK,0.5
CONSIDER,CONTEMPLATE,0.039
CONSIDER,PONDER,0.039
CONSIDER,CARE,0.033
CONSIDER,RECONSIDER,0.033
CONSIDER,THIS,0.033
CONSIDER,MAYBE,0.026
CONSIDER,INVOLVE,0.02
CONSIDER,ALLOW,0.013
CONSIDER,DECIDE,0.013
CONSIDER,FACTS,0.013
CONSOLE,CAR,0.128
CONSOLE,COMFORT,0.115
CONSOLE,TELEVISION,0.108
CONSOLE,HELP,0.081
CONSOLE,DASHBOARD,0.047
CONSOLE,STEREO,0.041
CONSOLE,RADIO,0.034
CONSOLE,COMPUTER,0.027
CONSOLE,TALK,0.027
CONSOLE,FRIEND,0.02
CONSOLE,SOOTHE,0.02
CONSOLE,CAJOLE,0.014
CONSOLE,COUNSEL,0.014
CONSOLE,DEATH,0.014
CONSOLE,PANEL,0.014
CONSOLE,SYMPATHY,0.014
CONSOLE,UNIT,0.014
CONSTANT,ALWAYS,0.196
CONSTANT,CONTINUOUS,0.128
CONSTANT,SAME,0.061
CONSTANT,STEADY,0.054
CONSTANT,STABLE,0.041
CONSTANT,CONSISTENT,0.034
CONSTANT,REPETITIVE,0.027
CONSTANT,VOWEL,0.027
CONSTANT,EVER,0.02
CONSTANT,PERSISTENT,0.02
CONSTANT,FOREVER,0.014
CONSTANT,GOD,0.014
CONSTANT,MOTION,0.014
CONSTANT,ONGOING,0.014
CONSTITUTION,RIGHTS,0.167
CONSTITUTION,LAW,0.133
CONSTITUTION,USA,0.127
CONSTITUTION,FREEDOM,0.067
CONSTITUTION,AMERICA,0.053
CONSTITUTION,GOVERNMENT,0.053
CONSTITUTION,DOCUMENT,0.047
CONSTITUTION,DECLARATION,0.033
CONSTITUTION,PAPER,0.027
CONSTITUTION,AMENDMENT,0.02
CONSTITUTION,1776,0.013
CONSTITUTION,FLAG,0.013
CONSTITUTION,INDEPENDENCE,0.013
CONSTITUTION,LEGAL,0.013
CONSTITUTION,OLD,0.013
CONSTITUTION,WILL,0.013
CONSTRUCT,BUILD,0.607
CONSTRUCT,MAKE,0.12
CONSTRUCT,BUILDING,0.063
CONSTRUCT,DESTROY,0.028
CONSTRUCT,DESTRUCT,0.028
CONSTRUCT,HOUSE,0.028
CONSTRUCT,WORKER,0.021
CONSTRUCT,BRICK,0.014
CONSTRUCTION,BUILD,0.333
CONSTRUCTION,BUILDING,0.185
CONSTRUCTION,WORK,0.067
CONSTRUCTION,WORKER,0.067
CONSTRUCTION,SITE,0.052
CONSTRUCTION,DESTRUCTION,0.03
CONSTRUCTION,BUILDER,0.015
CONSTRUCTION,COMPANY,0.015
CONSTRUCTION,DIRT,0.015
CONSTRUCTION,FIX,0.015
CONSTRUCTION,HOUSE,0.015
CONSTRUCTION,MAN,0.015
CONSTRUCTIVE,CRITICISM,0.196
CONSTRUCTIVE,DESTRUCTIVE,0.122
CONSTRUCTIVE,CREATIVE,0.061
CONSTRUCTIVE,BUILD,0.054
CONSTRUCTIVE,PRODUCTIVE,0.054
CONSTRUCTIVE,BUSY,0.034
CONSTRUCTIVE,POSITIVE,0.034
CONSTRUCTIVE,BUILDING,0.027
CONSTRUCTIVE,GOOD,0.027
CONSTRUCTIVE,HELPFUL,0.027
CONSTRUCTIVE,EFFECTIVE,0.02
CONSTRUCTIVE,MESS,0.02
CONSTRUCTIVE,WORK,0.02
CONSTRUCTIVE,ACTIVE,0.014
CONSTRUCTIVE,CONSTRUCTION,0.014
CONSTRUCTIVE,HOUSE,0.014
CONSTRUCTIVE,PAPER,0.014
CONSTRUCTIVE,SMART,0.014
CONSTRUCTIVE,TOGETHER,0.014
CONSTRUCTIVE,USEFUL,0.014
CONSUMER,BUYER,0.292
CONSUMER,BUY,0.253
CONSUMER,CUSTOMER,0.052
CONSUMER,SHOPPER,0.045
CONSUMER,STORE,0.039
CONSUMER,PRODUCER,0.026
CONSUMER,PRODUCTS,0.026
CONSUMER,PURCHASER,0.026
CONSUMER,SHOPPING,0.026
CONSUMER,EAT,0.019
CONSUMER,GOODS,0.019
CONSUMER,PERSON,0.019
CONSUMER,USER,0.019
CONSUMER,ADVOCATE,0.013
CONSUMER,DIGEST,0.013
CONSUMER,REPORT,0.013
CONSUMER,SUCKER,0.013
CONTACT,TOUCH,0.416
CONTACT,LENS,0.133
CONTACT,CALL,0.072
CONTACT,REACH,0.039
CONTACT,CLOSE,0.022
CONTACT,EYE,0.022
CONTACT,GLASSES,0.022
CONTACT,SPORT,0.022
CONTACT,FOOTBALL,0.017
CONTACT,HIT,0.017
CONTACT,APART,0.011
CONTACT,FEEL,0.011
CONTACT,PHONE,0.011
CONTACT,READY,0.011
CONTACT,TALK,0.011
CONTACTS,EYES,0.338
CONTACTS,GLASSES,0.179
CONTACTS,LENSES,0.172
CONTACTS,FRIENDS,0.04
CONTACTS,PEOPLE,0.033
CONTACTS,SIGHT,0.033
CONTACTS,CONNECTIONS,0.026
CONTACTS,CALLS,0.013
CONTACTS,TOUCH,0.013
CONTACTS,VISION,0.013
CONTAINER,TUPPERWARE,0.168
CONTAINER,BOWL,0.081
CONTAINER,HOLDER,0.074
CONTAINER,JAR,0.074
CONTAINER,BOX,0.067
CONTAINER,PLASTIC,0.054
CONTAINER,FOOD,0.047
CONTAINER,HOLD,0.04
CONTAINER,LID,0.04
CONTAINER,CUP,0.034
CONTAINER,WATER,0.034
CONTAINER,BUCKET,0.02
CONTAINER,CAN,0.02
CONTAINER,CANISTER,0.02
CONTAINER,JUICE,0.02
CONTAINER,STORAGE,0.02
CONTAINER,BOTTLE,0.013
CONTAINER,LEFTOVERS,0.013
CONTAINER,LIQUID,0.013
CONTAINER,ROUND,0.013
CONTEMPORARY,MODERN,0.313
CONTEMPORARY,NEW,0.127
CONTEMPORARY,PSYCHOLOGY,0.1
CONTEMPORARY,ART,0.053
CONTEMPORARY,MUSIC,0.033
CONTEMPORARY,NOW,0.033
CONTEMPORARY,OLD,0.033
CONTEMPORARY,LITERATURE,0.02
CONTEMPORARY,CLOTHES,0.013
CONTEMPORARY,CURRENT,0.013
CONTEMPORARY,PRESENT,0.013
CONTEMPORARY,SCIENCE,0.013
CONTEMPORARY,SOPHISTICATED,0.013
CONTEMPORARY,STYLE,0.013
CONTEMPORARY,TODAY,0.013
CONTENT,HAPPY,0.349
CONTENT,BOOK,0.103
CONTENT,SATISFIED,0.068
CONTENT,PEACEFUL,0.041
CONTENT,INGREDIENT,0.027
CONTENT,INSIDE,0.021
CONTENT,TEXT,0.021
CONTENT,BODY,0.014
CONTENT,CONTAINING,0.014
CONTENT,FILLER,0.014
CONTENT,INCLUDE,0.014
CONTENT,MATERIAL,0.014
CONTENT,PLEASED,0.014
CONTENT,STABLE,0.014
CONTEST,WINNER,0.182
CONTEST,WIN,0.174
CONTEST,COMPETITION,0.129
CONTEST,GAME,0.121
CONTEST,PRIZE,0.106
CONTEST,COMPETE,0.045
CONTEST,BEAUTY,0.015
CONTEST,BENCH PRESS,0.015
CONTEST,FIGHT,0.015
CONTEST,MATCH,0.015
CONTEST,MONEY,0.015
CONTEST,SPORT,0.015
CONTEXT,BOOK,0.273
CONTEXT,CLUE,0.07
CONTEXT,CONTENT,0.056
CONTEXT,MEANING,0.056
CONTEXT,INSIDE,0.049
CONTEXT,WITHIN,0.028
CONTEXT,IN,0.021
CONTEXT,INFORMATION,0.021
CONTEXT,TEXT,0.021
CONTEXT,WORDS,0.021
CONTEXT,CONTAIN,0.014
CONTEXT,GUIDE,0.014
CONTEXT,IDEA,0.014
CONTEXT,INGREDIENT,0.014
CONTEXT,READING,0.014
CONTINENT,AFRICA,0.169
CONTINENT,COUNTRY,0.128
CONTINENT,LAND,0.128
CONTINENT,ASIA,0.115
CONTINENT,USA,0.054
CONTINENT,WORLD,0.047
CONTINENT,EARTH,0.041
CONTINENT,EUROPE,0.041
CONTINENT,NORTH AMERICA,0.041
CONTINENT,AMERICA,0.027
CONTINENT,BIG,0.027
CONTINENT,SEVEN,0.027
CONTINENT,ANTARCTICA,0.02
CONTINENT,PLANET,0.02
CONTINENT,GLOBE,0.014
CONTINENT,SHELF,0.014
CONTRACT,AGREEMENT,0.212
CONTRACT,SIGNATURE,0.103
CONTRACT,DEAL,0.041
CONTRACT,LEGAL,0.034
CONTRACT,MONEY,0.034
CONTRACT,NEGOTIATION,0.034
CONTRACT,PAPER,0.034
CONTRACT,BINDING,0.027
CONTRACT,DISEASE,0.027
CONTRACT,HOUSING,0.027
CONTRACT,LAWYER,0.027
CONTRACT,DOCUMENT,0.021
CONTRACT,FORM,0.021
CONTRACT,BUSINESS,0.014
CONTRACT,LAW,0.014
CONTRACT,WORD,0.014
CONTRACT,WORK,0.014
CONTRACTOR,BUILDER,0.277
CONTRACTOR,BUILDING,0.149
CONTRACTOR,CONSTRUCTION,0.101
CONTRACTOR,BUILD,0.088
CONTRACTOR,HOUSE,0.034
CONTRACTOR,WORK,0.027
CONTRACTOR,WORKER,0.027
CONTRACTOR,MAN,0.02
CONTRACTOR,ARCHITECT,0.014
CONTRACTOR,BOSS,0.014
CONTRACTOR,BUSINESS,0.014
CONTRACTOR,CONTRACT,0.014
CONTRACTOR,ENGINEER,0.014
CONTRACTOR,FOREMAN,0.014
CONTRACTOR,LABORER,0.014
CONTRACTOR,PERSON,0.014
CONTROL,POWER,0.061
CONTROL,CAR,0.047
CONTROL,DOMINATE,0.034
CONTROL,TEMPER,0.034
CONTROL,HANDLE,0.027
CONTROL,HOLD,0.027
CONTROL,LOSE,0.027
CONTROL,REMOTE,0.027
CONTROL,SELF,0.027
CONTROL,ARMS,0.02
CONTROL,CALM,0.02
CONTROL,PANEL,0.02
CONTROL,RULE,0.02
CONTROL,RUN,0.02
CONTROL,BIRTH,0.014
CONTROL,CENTER,0.014
CONTROL,CONFIDENCE,0.014
CONTROL,EMOTION,0.014
CONTROL,LEADER,0.014
CONTROL,LIFE,0.014
CONTROL,STICK,0.014
CONTROL,STOP,0.014
CONTROL,UNCONTROLLABLE,0.014
CONTROLS,AIRPLANE,0.142
CONTROLS,REMOTE,0.095
CONTROLS,BUTTONS,0.081
CONTROLS,DOMINATE,0.027
CONTROLS,CAR,0.02
CONTROLS,KNOBS,0.02
CONTROLS,LEVERS,0.02
CONTROLS,POWER,0.02
CONTROLS,SWITCHES,0.02
CONTROLS,VARIABLES,0.02
CONTROLS,VIDEO GAME,0.02
CONTROLS,DEVICES,0.014
CONTROLS,DICTATOR,0.014
CONTROLS,EXPERIMENT,0.014
CONTROLS,GADGETS,0.014
CONTROLS,GEARS,0.014
CONTROLS,HOLDS,0.014
CONTROLS,MACHINE,0.014
CONTROLS,PANEL,0.014
CONTROLS,PANELS,0.014
CONTROLS,RULES,0.014
CONTROLS,TELEVISION,0.014
CONTROLS,TOWER,0.014
CONVENT,NUN,0.747
CONVENT,CHURCH,0.04
CONVENT,JAIL,0.013
CONVENT,MONASTERY,0.013
CONVENT,NUNNERY,0.013
CONVENT,SANCTUARY,0.013
CONVERSATION,TALK,0.642
CONVERSATION,SPEAK,0.061
CONVERSATION,TELEPHONE,0.034
CONVERSATION,COMMUNICATION,0.02
CONVERSATION,SPEECH,0.02
CONVERSATION,GOSSIP,0.014
CONVERSATION,PIECE,0.014
CONVERSATION,RAP,0.014
CONVICT,JAIL,0.194
CONVICT,CRIMINAL,0.187
CONVICT,PRISON,0.122
CONVICT,PRISONER,0.072
CONVICT,ESCAPE,0.036
CONVICT,CRIME,0.029
CONVICT,KILLER,0.029
CONVICT,ARREST,0.022
CONVICT,GUILTY,0.022
CONVICT,TRIAL,0.022
CONVICT,APPEAL,0.014
CONVICT,CROOK,0.014
CONVICT,FELON,0.014
CONVICT,MURDERER,0.014
CONVICT,SENTENCE,0.014
CONVICT,THIEF,0.014
CONVICT,VILLAIN,0.014
CONVINCE,PERSUADE,0.251
CONVINCE,BELIEVE,0.077
CONVINCE,ARGUE,0.051
CONVINCE,TALK,0.051
CONVINCE,TELL,0.038
CONVINCE,LIE,0.032
CONVINCE,PROVE,0.026
CONVINCE,TRY,0.026
CONVINCE,AGREE,0.019
CONVINCE,ASSURE,0.019
CONVINCE,EXPLAIN,0.019
CONVINCE,URGE,0.019
CONVINCE,CHANGE,0.013
CONVINCE,CONCEDE,0.013
CONVINCE,EASY,0.013
CONVINCE,PLEAD,0.013
CONVINCE,SURE,0.013
CONVINCE,TRUTH,0.013
CONVINCE,WIN,0.013
COOK,FOOD,0.26
COOK,EAT,0.181
COOK,BAKE,0.079
COOK,CLEAN,0.055
COOK,CHEF,0.047
COOK,BURN,0.039
COOK,RAW,0.031
COOK,HUNGRY,0.024
COOK,BOOK,0.016
COOK,FRY,0.016
COOK,HOT,0.016
COOK,KITCHEN,0.016
COOK,MEAL,0.016
COOK,PREPARE,0.016
COOK,RESTAURANT,0.016
COOKBOOK,RECIPE,0.304
COOKBOOK,FOOD,0.284
COOKBOOK,COOK,0.068
COOKBOOK,KITCHEN,0.041
COOKBOOK,COOKING,0.034
COOKBOOK,DINNER,0.027
COOKBOOK,BETTY CROCKER,0.02
COOKBOOK,CHEF,0.02
COOKBOOK,DICTIONARY,0.014
COOKBOOK,HUNGRY,0.014
COOKBOOK,MARTHA STEWART,0.014
COOKBOOK,MOM,0.014
COOKED,FOOD,0.266
COOKED,RAW,0.13
COOKED,BAKED,0.078
COOKED,DONE,0.065
COOKED,BURNT,0.045
COOKED,HOT,0.045
COOKED,EAT,0.032
COOKED,MEAT,0.032
COOKED,STEAMED,0.026
COOKED,BEEF,0.019
COOKED,BOILED,0.019
COOKED,CHICKEN,0.019
COOKED,FRIED,0.019
COOKED,VEGETABLES,0.019
COOKED,EDIBLE,0.013
COOKED,EGG,0.013
COOKED,HAM,0.013
COOKED,MADE,0.013
COOKED,NOODLES,0.013
COOKED,READY,0.013
COOKED,UNCOOKED,0.013
COOKIE,CHOCOLATE,0.25
COOKIE,JAR,0.228
COOKIE,MONSTER,0.114
COOKIE,EAT,0.054
COOKIE,CRUMB,0.043
COOKIE,CAKE,0.033
COOKIE,MILK,0.033
COOKIE,DOUGH,0.027
COOKIE,SWEET,0.027
COOKIE,FOOD,0.022
COOKIE,SUGAR,0.022
COOKIE,FAT,0.016
COOKIE,GOOD,0.016
COOKIE,SHEET,0.016
COOKIE,BAKE,0.011
COOKIE,CANDY,0.011
COOKIE,HUNGER,0.011
COOKING,FOOD,0.31
COOKING,CLEANING,0.062
COOKING,UTENSIL,0.062
COOKING,EATING,0.055
COOKING,KITCHEN,0.048
COOKING,BURNING,0.028
COOKING,POT,0.028
COOKING,BAKE,0.021
COOKING,CLASS,0.021
COOKING,ITALIAN,0.021
COOKING,MOM,0.021
COOKING,SMELL,0.021
COOKING,BOOK,0.014
COOKING,CHEF,0.014
COOKING,CULINARY,0.014
COOKING,FRYING,0.014
COOKING,GOOD,0.014
COOKING,HOT,0.014
COOKING,OIL,0.014
COOKING,PREPARE,0.014
COOKING,STOVE,0.014
COOKOUT,BARBECUE,0.422
COOKOUT,FOOD,0.143
COOKOUT,FUN,0.054
COOKOUT,HAMBURGER,0.054
COOKOUT,HOT DOGS,0.048
COOKOUT,GRILL,0.034
COOKOUT,FAMILY,0.02
COOKOUT,PICNIC,0.02
COOKOUT,STEAK,0.02
COOKOUT,JULY 4TH,0.014
COOKOUT,PARTY,0.014
COOL,HOT,0.291
COOL,WARM,0.149
COOL,COLD,0.108
COOL,ICE,0.074
COOL,BREEZE,0.068
COOL,WATER,0.034
COOL,AIR,0.02
COOL,DRINK,0.02
COOL,HEAT,0.02
COOL,AIR CONDITIONER,0.014
COOL,AWESOME,0.014
COOL,WINTER,0.014
COOLER,WINE,0.207
COOLER,ICE,0.158
COOLER,BEER,0.147
COOLER,CALIFORNIA,0.065
COOLER,WARMER,0.065
COOLER,DRINK,0.054
COOLER,HOTTER,0.054
COOLER,COLD,0.038
COOLER,CHEST,0.016
COOLER,PICNIC,0.016
COP,POLICE,0.534
COP,PIG,0.081
COP,OFFICER,0.054
COP,LAW,0.034
COP,CAR,0.027
COP,GUN,0.02
COP,PROTECTION,0.02
COP,ROBBER,0.02
COP,TICKET,0.02
COP,AUTHORITY,0.014
COP,BLUE,0.014
COP,BUST,0.014
COP,CRIMINAL,0.014
COP,JAIL,0.014
COP,KILLER,0.014
COP,PATROL,0.014
COPIER,MACHINE,0.236
COPIER,XEROX,0.176
COPIER,PAPER,0.149
COPIER,PRINTER,0.061
COPIER,CHEATER,0.041
COPIER,COPY,0.041
COPIER,DUPLICATE,0.034
COPIER,BROKEN,0.014
COPIER,DITTO,0.014
COPIER,PHOTOCOPY,0.014
COPIER,PRINT,0.014
COPIER,REPLICATE,0.014
COPIER,SAME,0.014
COPIER,TONER,0.014
COPPER,PENNY,0.211
COPPER,GOLD,0.095
COPPER,METAL,0.095
COPPER,POT,0.061
COPPER,SILVER,0.048
COPPER,WIRE,0.048
COPPER,LEAD,0.041
COPPER,BRONZE,0.034
COPPER,IRON,0.034
COPPER,NICKEL,0.034
COPPER,PAN,0.028
COPPER,PIPE,0.027
COPPER,TIN,0.027
COPPER,KETTLE,0.02
COPPER,MONEY,0.02
COPPER,STEEL,0.014
COPPER,ZINC,0.014
COPY,CHEAT,0.318
COPY,PAPER,0.083
COPY,XEROX,0.083
COPY,DUPLICATE,0.068
COPY,MACHINE,0.061
COPY,CAT,0.038
COPY,CARBON,0.03
COPY,PHOTO,0.03
COPY,PRINT,0.03
COPY,WRITE,0.023
COPY,DITTO,0.015
COPY,ORIGINAL,0.015
COPY,PICTURE,0.015
CORAL,REEF,0.377
CORAL,OCEAN,0.144
CORAL,SEA,0.11
CORAL,ROCK,0.075
CORAL,BEACH,0.048
CORAL,FISH,0.041
CORAL,DIVE,0.021
CORAL,HORSE,0.021
CORAL,SHELL,0.021
CORAL,SNAKE,0.014
CORAL,SPRING,0.014
CORD,PHONE,0.24
CORD,TELEPHONE,0.18
CORD,ROPE,0.08
CORD,WIRE,0.067
CORD,ELECTRIC,0.053
CORD,EXTENSION,0.053
CORD,PLUG,0.053
CORD,LINE,0.033
CORD,ELECTRICITY,0.02
CORD,LESS,0.02
CORD,MUSIC,0.013
CORD,RIP,0.013
CORD,TELEVISION,0.013
CORE,APPLE,0.304
CORE,CENTER,0.243
CORE,MIDDLE,0.108
CORE,EARTH,0.068
CORE,CENTRAL,0.014
CORE,GROUP,0.014
CORE,HARD,0.014
CORE,HEART,0.014
CORE,INNER,0.014
CORE,PIT,0.014
CORE,ROOT,0.014
CORK,WINE,0.517
CORK,SCREW,0.172
CORK,BOTTLE,0.159
CORK,BOARD,0.033
CORK,CHAMPAGNE,0.026
CORK,STOPPER,0.02
CORK,FLOAT,0.013
CORN,COB,0.326
CORN,HUSK,0.123
CORN,YELLOW,0.065
CORN,FOOD,0.058
CORN,EAT,0.043
CORN,FIELD,0.043
CORN,BREAD,0.029
CORN,BUTTER,0.029
CORN,VEGETABLE,0.029
CORN,FLAKE,0.022
CORN,INDIAN,0.022
CORN,MAIZE,0.022
CORN,POPS,0.022
CORN,FOOT,0.014
CORNBEEF,HASH,0.3
CORNBEEF,CABBAGE,0.167
CORNBEEF,FOOD,0.16
CORNBEEF,SANDWICH,0.093
CORNBEEF,MEAT,0.067
CORNBEEF,BEEF,0.013
CORNBEEF,BREAD,0.013
CORNBEEF,BREAKFAST,0.013
CORNBEEF,DELI,0.013
CORNBEEF,GROSS,0.013
CORNBEEF,HAM,0.013
CORNER,STREET,0.143
CORNER,ROOM,0.129
CORNER,STORE,0.079
CORNER,EDGE,0.064
CORNER,SHARP,0.064
CORNER,BLOCK,0.043
CORNER,ANGLE,0.029
CORNER,TURN,0.029
CORNER,WALL,0.021
CORNER,AREA,0.014
CORNER,BAD,0.014
CORNER,CENTER,0.014
CORNER,CURVE,0.014
CORNER,END,0.014
CORNER,HOUSE,0.014
CORNER,LIGHT,0.014
CORNER,POCKET,0.014
CORNER,ROUND,0.014
CORNER,SPACE,0.014
CORNER,SQUARE,0.014
CORNER,STRAIGHT,0.014
CORNER,TABLE,0.014
CORPORAL,ARMY,0.27
CORPORAL,PUNISHMENT,0.25
CORPORAL,LIEUTENANT,0.053
CORPORAL,SERGEANT,0.046
CORPORAL,GENERAL,0.039
CORPORAL,BUSINESS,0.033
CORPORAL,MILITARY,0.033
CORPORAL,ADMIRAL,0.026
CORPORAL,OFFICER,0.02
CORPORAL,SERVICE,0.02
CORPORAL,ARMED FORCES,0.013
CORPORAL,BODY,0.013
CORPORAL,CAPTAIN,0.013
CORPORAL,MAJOR,0.013
CORPORAL,MARINES,0.013
CORPORAL,PRIVATE,0.013
CORPORATION,BUSINESS,0.374
CORPORATION,COMPANY,0.218
CORPORATION,MONEY,0.054
CORPORATION,BUILDING,0.048
CORPORATION,BIG,0.041
CORPORATION,FIRM,0.02
CORPORATION,INCORPORATED,0.014
CORPORATION,WORK,0.014
CORPSE,DEAD,0.537
CORPSE,BODY,0.19
CORPSE,DEATH,0.163
CORRECT,WRONG,0.554
CORRECT,RIGHT,0.236
CORRECT,INCORRECT,0.061
CORRECT,ANSWER,0.034
CORRECT,CHECK,0.014
CORRECT,GOOD,0.014
CORRECT,INTELLIGENT,0.014
CORRIDOR,HALL,0.401
CORRIDOR,HALLWAY,0.27
CORRIDOR,DOOR,0.079
CORRIDOR,ROOM,0.046
CORRIDOR,DARK,0.013
CORRUPT,BAD,0.154
CORRUPT,GOVERNMENT,0.101
CORRUPT,POLITICIAN,0.101
CORRUPT,EVIL,0.087
CORRUPT,POLITICS,0.027
CORRUPT,RUIN,0.027
CORRUPT,DESTROY,0.02
CORRUPT,ILLEGAL,0.02
CORRUPT,LAWYER,0.02
CORRUPT,CRIME,0.013
CORRUPT,CRIMINAL,0.013
CORRUPT,DISHONEST,0.013
CORRUPT,JAIL,0.013
CORRUPT,MEN,0.013
COSMETICS,MAKE UP,0.453
COSMETICS,LIPSTICK,0.162
COSMETICS,PRETTY,0.047
COSMETICS,BEAUTY,0.041
COSMETICS,FACE,0.02
COSMETICS,POWDER,0.02
COSMETICS,ANIMALS,0.014
COSMETICS,EXPENSIVE,0.014
COSMETICS,FEMALE,0.014
COSMETICS,GIRL,0.014
COSMETICS,LOOKS,0.014
COSMETICS,PAINT,0.014
COSMETICS,SURGERY,0.014
COST,MONEY,0.418
COST,PRICE,0.164
COST,EXPENSE,0.158
COST,PAY,0.055
COST,AMOUNT,0.024
COST,BUY,0.024
COST,SPEND,0.024
COST,CHEAP,0.018
COST,HIGH,0.018
COST,MUCH,0.018
COST,VALUE,0.018
COST,LIVE,0.012
COST,LOT,0.012
COSTUME,PARTY,0.17
COSTUME,HALLOWEEN,0.133
COSTUME,CLOTHES,0.109
COSTUME,DRESS,0.097
COSTUME,DISGUISE,0.048
COSTUME,MASK,0.048
COSTUME,OUTFIT,0.042
COSTUME,CLOWN,0.036
COSTUME,MAKE UP,0.036
COSTUME,PLAY,0.036
COSTUME,BALL,0.024
COSTUME,JEWELRY,0.024
COSTUME,MASQUERADE,0.024
COSTUME,APPAREL,0.012
COSTUME,CHARADE,0.012
COSTUME,PRETEND,0.012
COSTUME,SHOP,0.012
COSTUME,SUIT,0.012
COTTAGE,HOUSE,0.381
COTTAGE,CHEESE,0.206
COTTAGE,LAKE,0.063
COTTAGE,HOME,0.04
COTTAGE,WOODS,0.04
COTTAGE,COUNTRY,0.032
COTTAGE,HUT,0.032
COTTAGE,CABIN,0.016
COTTAGE,CHALET,0.016
COTTAGE,SMALL,0.016
COTTAGE,THATCHED,0.016
COTTON,BALL,0.185
COTTON,SOFT,0.166
COTTON,SHIRT,0.106
COTTON,CLOTHES,0.053
COTTON,SWABS,0.053
COTTON,WOOL,0.04
COTTON,COOL,0.026
COTTON,FLUFFY,0.02
COTTON,GIN,0.02
COTTON,MOUTH,0.02
COTTON,POLYESTER,0.02
COTTON,COMFORTABLE,0.013
COTTON,IRON,0.013
COTTON,MATERIAL,0.013
COTTON,NYLON,0.013
COTTON,PUFFY,0.013
COTTON,Q-TIP,0.013
COTTON,TOWEL,0.013
COTTON,WRINKLED,0.013
COUCH,CHAIR,0.288
COUCH,POTATO,0.203
COUCH,SOFA,0.189
COUCH,SIT,0.054
COUCH,TELEVISION,0.047
COUCH,SEAT,0.041
COUCH,RELAX,0.027
COUCH,COMFORT,0.02
COUCH,CUSHION,0.02
COUCH,LAY,0.02
COUCH,SLEEP,0.02
COUCH,BED,0.014
COUGAR,CAT,0.418
COUGAR,CAR,0.168
COUGAR,LION,0.087
COUGAR,TIGER,0.054
COUGAR,JOHN,0.043
COUGAR,ANIMAL,0.038
COUGAR,MERCURY,0.022
COUGAR,PANTHER,0.022
COUGAR,DANGER,0.016
COUGAR,FAST,0.011
COUGAR,LEOPARD,0.011
COUGH,COLD,0.277
COUGH,SNEEZE,0.209
COUGH,SICK,0.162
COUGH,CHOKE,0.115
COUGH,THROAT,0.047
COUGH,HACK,0.034
COUGH,PHLEGM,0.027
COUGH,DROP,0.02
COUGH,LAUGH,0.014
COUGH,MEDICINE,0.014
COUGH,SUPPRESSANT,0.014
COUNSEL,HELP,0.256
