cue,target,strength
SPHINX,SNAKE,0.019
SPHINX,DESERT,0.013
SPHINX,MONUMENT,0.013
SPHINX,SILVER,0.013
SPICE,SUGAR,0.126
SPICE,SALT,0.112
SPICE,PEPPER,0.091
SPICE,CINNAMON,0.084
SPICE,FOOD,0.063
SPICE,HOT,0.063
SPICE,FLAVOR,0.056
SPICE,SEASONING,0.035
SPICE,TASTE,0.035
SPICE,GARLIC,0.028
SPICE,HERB,0.028
SPICE,NICE,0.028
SPICE,OREGANO,0.021
SPICE,CAKE,0.014
SPICE,RACK,0.014
SPICE,SMELL,0.014
SPICE,SWEET,0.014
SPICY,HOT,0.553
SPICY,FOOD,0.24
SPICY,PEPPER,0.033
SPICY,MEXICAN,0.02
SPICY,CAJUN,0.013
SPICY,CHICKEN,0.013
SPICY,CHILI,0.013
SPICY,GOOD,0.013
SPIDER,WEB,0.246
SPIDER,BUG,0.127
SPIDER,INSECT,0.127
SPIDER,ARACHNID,0.079
SPIDER,LEGS,0.063
SPIDER,MAN,0.056
SPIDER,CREEP,0.04
SPIDER,BLACK WIDOW,0.032
SPIDER,CRAWL,0.024
SPIDER,EIGHT,0.016
SPIDER,FLY,0.016
SPIDER,MONKEY,0.016
SPIKE,LEE,0.136
SPIKE,SHARP,0.122
SPIKE,HEEL,0.054
SPIKE,VOLLEYBALL,0.054
SPIKE,HAIR,0.041
SPIKE,NAIL,0.041
SPIKE,SHOES,0.041
SPIKE,CLEAT,0.027
SPIKE,DOG,0.027
SPIKE,POINT,0.027
SPIKE,BALL,0.02
SPIKE,BIKE,0.02
SPIKE,GOLF,0.02
SPIKE,HIT,0.02
SPIKE,RAILROAD,0.02
SPIKE,BASEBALL,0.014
SPIKE,DRINK,0.014
SPIKE,FOOTBALL,0.014
SPIKE,HAMMER,0.014
SPIKE,HOLE,0.014
SPIKE,MOVIE,0.014
SPIKE,STAB,0.014
SPIKE,TIRE,0.014
SPILL,MILK,0.223
SPILL,MESS,0.189
SPILL,OIL,0.122
SPILL,DROP,0.061
SPILL,CLEAN,0.047
SPILL,DRINK,0.034
SPILL,ACCIDENT,0.027
SPILL,LEAK,0.027
SPILL,WATER,0.027
SPILL,POUR,0.02
SPILL,SPLASH,0.02
SPILL,WIPE,0.02
SPILL,DRIP,0.014
SPILL,LIQUID,0.014
SPILL,OVERFLOW,0.014
SPILL,TOWEL,0.014
SPIN,TURN,0.237
SPIN,TOP,0.186
SPIN,DIZZY,0.109
SPIN,TWIRL,0.103
SPIN,ROTATE,0.051
SPIN,AROUND,0.032
SPIN,BOTTLE,0.019
SPIN,CIRCLE,0.019
SPIN,TWIST,0.019
SPIN,WHEEL,0.019
SPIN,DANCE,0.013
SPIN,OFF,0.013
SPIN,STOP,0.013
SPIN,WEAVE,0.013
SPIN,WHIRL,0.013
SPIN,WOOL,0.013
SPINACH,GREEN,0.257
SPINACH,POPEYE,0.25
SPINACH,VEGETABLE,0.066
SPINACH,YUCK,0.046
SPINACH,BROCCOLI,0.033
SPINACH,GROSS,0.033
SPINACH,SALAD,0.033
SPINACH,LEAF,0.02
SPINACH,NASTY,0.02
SPINACH,CABBAGE,0.013
SPINACH,EAT,0.013
SPINACH,LETTUCE,0.013
SPINACH,SOUP,0.013
SPINACH,STRONG,0.013
SPINE,BACK,0.538
SPINE,BACKBONE,0.115
SPINE,BONE,0.083
SPINE,VERTEBRAE,0.038
SPINE,CORD,0.026
SPINE,BODY,0.019
SPINE,LESS,0.013
SPINE,NECK,0.013
SPINE,NERVES,0.013
SPINE,WALK,0.013
SPIRIT,GHOST,0.133
SPIRIT,SOUL,0.112
SPIRIT,SCHOOL,0.105
SPIRIT,GOD,0.077
SPIRIT,CHEER,0.028
SPIRIT,CHEERLEADER,0.028
SPIRIT,FREE,0.028
SPIRIT,HAPPY,0.028
SPIRIT,PEP,0.028
SPIRIT,ENERGY,0.021
SPIRIT,HIGH,0.021
SPIRIT,BEING,0.014
SPIRIT,CHRIST,0.014
SPIRIT,ENTHUSIASM,0.014
SPIRIT,HOLY,0.014
SPIRIT,INSIDE,0.014
SPIRIT,JOY,0.014
SPIT,SALIVA,0.263
SPIT,GROSS,0.072
SPIT,CHEW,0.046
SPIT,MOUTH,0.039
SPIT,SLOBBER,0.033
SPIT,SWALLOW,0.033
SPIT,WATER,0.026
SPIT,DIRTY,0.02
SPIT,DISGUST,0.02
SPIT,GROUND,0.02
SPIT,GUM,0.02
SPIT,NASTY,0.02
SPIT,SIDEWALK,0.02
SPIT,SPEW,0.02
SPIT,TOBACCO,0.02
SPIT,BALL,0.013
SPIT,BOYS,0.013
SPIT,BUCKET,0.013
SPIT,FACE,0.013
SPIT,PHLEGM,0.013
SPIT,SEPARATE,0.013
SPIT,SPAT,0.013
SPIT,UP,0.013
SPLASH,WATER,0.613
SPLASH,POOL,0.107
SPLASH,WET,0.067
SPLASH,MOVIE,0.047
SPLASH,SPLISH,0.027
SPLASH,MERMAID,0.02
SPLASH,COLOR,0.013
SPLASH,SWIM,0.013
SPLASH,WAVE,0.013
SPLINTER,WOOD,0.534
SPLINTER,PAIN,0.101
SPLINTER,FINGER,0.074
SPLINTER,HURT,0.061
SPLINTER,FOOT,0.034
SPLINTER,OUCH,0.027
SPLINTER,BOARD,0.02
SPLINTER,CUT,0.02
SPLINTER,NEEDLE,0.014
SPLINTER,SLIVER,0.014
SPLINTER,SORE,0.014
SPLINTER,THORN,0.014
SPLINTER,TWEEZERS,0.014
SPLIT,BANANA,0.11
SPLIT,CUT,0.065
SPLIT,ENDS,0.065
SPLIT,BREAK,0.052
SPLIT,CRACK,0.052
SPLIT,SECOND,0.039
SPLIT,SEPARATE,0.039
SPLIT,TOGETHER,0.039
SPLIT,HALF,0.032
SPLIT,LEGS,0.032
SPLIT,PEAS,0.032
SPLIT,PERSONALITY,0.032
SPLIT,GYMNASTICS,0.026
SPLIT,HAIR,0.026
SPLIT,RIPPED,0.026
SPLIT,APART,0.019
SPLIT,BROKE,0.019
SPLIT,LEAVE,0.019
SPLIT,OPEN,0.019
SPLIT,SEAM,0.019
SPLIT,TWO,0.019
SPLIT,UP,0.019
SPLIT,DECISION,0.013
SPLIT,DIVIDED,0.013
SPLIT,DIVORCE,0.013
SPLIT,HEADACHE,0.013
SPLIT,IMAGE,0.013
SPLIT,TEAR,0.013
SPOIL,ROTTEN,0.447
SPOIL,RUIN,0.068
SPOIL,MILK,0.061
SPOIL,BRAT,0.054
SPOIL,FOOD,0.047
SPOIL,BAD,0.027
SPOIL,CHILD,0.027
SPOIL,MOLD,0.02
SPOIL,FRESH,0.014
SPOIL,FRUIT,0.014
SPOIL,MEAT,0.014
SPOIL,MONEY,0.014
SPOIL,RICH,0.014
SPOIL,SMELL,0.014
SPOILED,ROTTEN,0.507
SPOILED,BRAT,0.151
SPOILED,MILK,0.055
SPOILED,BAD,0.027
SPOILED,EGG,0.027
SPOILED,RICH,0.027
SPOILED,MEAT,0.021
SPOILED,BABY,0.014
SPOILED,CHILD,0.014
SPOILED,FOOD,0.014
SPOILED,MOLD,0.014
SPOILED,SMELLY,0.014
SPONGE,WATER,0.207
SPONGE,SOAK,0.147
SPONGE,CLEAN,0.1
SPONGE,BATH,0.093
SPONGE,DISHES,0.047
SPONGE,WET,0.04
SPONGE,SOFT,0.033
SPONGE,ABSORB,0.027
SPONGE,DOCKS,0.027
SPONGE,OCEAN,0.027
SPONGE,WASH,0.027
SPONGE,HOLES,0.02
SPONGE,MOP,0.02
SPONGE,CLOTH,0.013
SPONGE,RAG,0.013
SPONGE,SEA,0.013
SPONGE,SOAP,0.013
SPONGE,TOWEL,0.013
SPONTANEOUS,QUICK,0.189
SPONTANEOUS,COMBUSTION,0.068
SPONTANEOUS,NOW,0.068
SPONTANEOUS,SPUR MOMENT,0.053
SPONTANEOUS,FUN,0.045
SPONTANEOUS,OUTGOING,0.03
SPONTANEOUS,SUDDEN,0.03
SPONTANEOUS,ENERGETIC,0.023
SPONTANEOUS,IMMEDIATE,0.023
SPONTANEOUS,IMPULSIVE,0.023
SPONTANEOUS,CAREFREE,0.015
SPONTANEOUS,CAUTIOUS,0.015
SPONTANEOUS,DECISION,0.015
SPONTANEOUS,EXCITEMENT,0.015
SPONTANEOUS,FAST,0.015
SPONTANEOUS,GENERATION,0.015
SPONTANEOUS,PLAN,0.015
SPONTANEOUS,WILD,0.015
SPOOK,SCARE,0.446
SPOOK,GHOST,0.385
SPOOK,HALLOWEEN,0.034
SPOOK,BLACK,0.02
SPOOK,FRIGHT,0.02
SPOOL,THREAD,0.739
SPOOL,YARN,0.103
SPOOL,STRING,0.049
SPOOL,SEW,0.016
SPOOL,POOL,0.011
SPOON,FORK,0.614
SPOON,EAT,0.063
SPOON,KNIFE,0.055
SPOON,COKE,0.039
SPOON,SOUP,0.039
SPOON,CEREAL,0.024
SPOON,SILVER,0.024
SPOON,BABY,0.016
SPOON,FEED,0.016
SPOON,FOOD,0.016
SPOON,SUGAR,0.016
SPOON,UTENSIL,0.016
SPORT,FOOTBALL,0.303
SPORT,CAR,0.126
SPORT,TENNIS,0.084
SPORT,SOCCER,0.067
SPORT,ATHLETE,0.042
SPORT,ATHLETIC,0.034
SPORT,BASKETBALL,0.034
SPORT,ACTIVE,0.025
SPORT,GAME,0.025
SPORT,GYMNASTICS,0.025
SPORT,COAT,0.017
SPORT,FUN,0.017
SPORTS,FOOTBALL,0.295
SPORTS,BASKETBALL,0.075
SPORTS,BASEBALL,0.055
SPORTS,FUN,0.048
SPORTS,ATHLETE,0.027
SPORTS,ILLUSTRATED,0.027
SPORTS,TENNIS,0.027
SPORTS,ACTIVITY,0.021
SPORTS,ATHLETICS,0.021
SPORTS,SOCCER,0.021
SPORTS,TELEVISION,0.021
SPORTS,BAR,0.014
SPORTS,BORING,0.014
SPORTS,CASTER,0.014
SPORTS,EXCITING,0.014
SPORTS,GAME,0.014
SPORTS,HOCKEY,0.014
SPORTS,MONEY,0.014
SPORTS,TEAM,0.014
SPORTS,VOLLEYBALL,0.014
SPOT,STAIN,0.345
SPOT,DOG,0.172
SPOT,DIRT,0.09
SPOT,DOT,0.048
SPOT,REMOVER,0.041
SPOT,CLEAN,0.028
SPOT,INK,0.028
SPOT,LIGHT,0.028
SPOT,PLACE,0.028
SPOT,BLACK,0.021
SPOT,CLOTHES,0.014
SPOT,SHIRT,0.014
SPOTLESS,CLEAN,0.633
SPOTLESS,CLEANERS,0.02
SPOTLESS,GLASS,0.02
SPOTLESS,IMMACULATE,0.02
SPOTLESS,PURE,0.02
SPOTLESS,ROOM,0.02
SPOTLESS,SPOT,0.02
SPOTLESS,WHITE,0.02
SPOTLESS,CARPET,0.014
SPOTLESS,CASCADE,0.014
SPOTLESS,COUNTER,0.014
SPOTLESS,HOUSE,0.014
SPOTLESS,NEAT,0.014
SPOTLESS,SHIRT,0.014
SPOTS,DOG,0.209
SPOTS,DOTS,0.182
SPOTS,DALMATIAN,0.135
SPOTS,STAINS,0.081
SPOTS,DIRTY,0.041
SPOTS,DIRT,0.027
SPOTS,POLKADOTS,0.027
SPOTS,DARK,0.02
SPOTS,FRECKLES,0.02
SPOTS,STRIPES,0.02
SPOTS,BLOOD,0.014
SPOTS,MESS,0.014
SPOTS,SEE,0.014
SPOUSE,HUSBAND,0.303
SPOUSE,WIFE,0.267
SPOUSE,MARRIAGE,0.103
SPOUSE,MATE,0.085
SPOUSE,CHILD,0.036
SPOUSE,LOVER,0.03
SPOUSE,COMPANION,0.024
SPOUSE,PARTNER,0.024
SPOUSE,FRIEND,0.012
SPOUSE,LOVE,0.012
SPOUSE,WED,0.012
SPRAIN,ANKLE,0.601
SPRAIN,HURT,0.118
SPRAIN,PAIN,0.085
SPRAIN,BREAK,0.039
SPRAIN,MUSCLE,0.026
SPRAIN,TWIST,0.026
SPRAIN,ARM,0.013
SPRAIN,STRAIN,0.013
SPRAY,HAIR,0.197
SPRAY,WATER,0.106
SPRAY,MIST,0.083
SPRAY,AEROSOL,0.068
SPRAY,SQUIRT,0.061
SPRAY,BOTTLE,0.038
SPRAY,WET,0.038
SPRAY,PAINT,0.03
SPRAY,ROACH,0.03
SPRAY,SPRITZ,0.03
SPRAY,BUG,0.023
SPRAY,CAN,0.023
SPRAY,HAIRSPRAY,0.023
SPRAY,OZONE,0.023
SPRAY,STREAM,0.023
SPRAY,GAS,0.015
SPRAY,OCEAN,0.015
SPRAY,SHOOT,0.015
SPRAY,SPIT,0.015
SPRAY,WASH,0.015
SPREAD,BUTTER,0.246
SPREAD,PEANUT BUTTER,0.056
SPREAD,SMOOTH,0.056
SPREAD,BED,0.048
SPREAD,EAGLE,0.048
SPREAD,COVER,0.04
SPREAD,LEGS,0.032
SPREAD,MAYONNAISE,0.032
SPREAD,APART,0.016
SPREAD,DISTRIBUTE,0.016
SPREAD,KNIFE,0.016
SPREAD,MARGARINE,0.016
SPREAD,OPEN,0.016
SPREAD,SHEET,0.016
SPREAD,SMEAR,0.016
SPREE,SHOPPING,0.473
SPREE,CANDY,0.113
SPREE,SHOP,0.047
SPREE,FREE,0.04
SPREE,FAST,0.033
SPREE,RUN,0.027
SPREE,SPEND,0.027
SPREE,FLEE,0.02
SPREE,WILD,0.02
SPREE,FLING,0.013
SPRING,SUMMER,0.239
SPRING,FALL,0.19
SPRING,WATER,0.07
SPRING,FLOWER,0.056
SPRING,BREAK,0.049
SPRING,SEASON,0.042
SPRING,RAIN,0.035
SPRING,BOUNCE,0.028
SPRING,GREEN,0.021
SPRING,WARM,0.021
SPRING,WINTER,0.021
SPRING,BOARD,0.014
SPRING,COOL,0.014
SPRING,SUN,0.014
SPRINKLE,RAIN,0.27
SPRINKLE,WATER,0.196
SPRINKLE,POUR,0.041
SPRINKLE,ICE CREAM,0.034
SPRINKLE,SALT,0.034
SPRINKLE,CANDY,0.027
SPRINKLE,SUGAR,0.027
SPRINKLE,DUST,0.02
SPRINKLE,WET,0.02
SPRINKLE,CHOCOLATE,0.014
SPRINKLE,DASH,0.014
SPRINKLE,GRASS,0.014
SPRINKLE,HOSE,0.014
SPRINKLE,LAWN,0.014
SPRINKLE,LITTLE,0.014
SPRINKLE,SCATTER,0.014
SPRINKLE,SPICE,0.014
SPRINKLE,SPRAY,0.014
SPRINKLE,TINKLE,0.014
SPY,AGENT,0.066
SPY,DETECTIVE,0.066
SPY,7,0.053
SPY,SECRET,0.053
SPY,SNEAK,0.046
SPY,LOOK,0.039
SPY,RUSSIA,0.039
SPY,ESPIONAGE,0.033
SPY,FBI,0.033
SPY,NOVEL,0.033
SPY,CIA,0.026
SPY,GLASS,0.026
SPY,JAMES BOND,0.026
SPY,WATCH,0.026
SPY,EYE,0.02
SPY,INVESTIGATE,0.02
SPY,SPY VS. SPY,0.02
SPY,TRAITOR,0.02
SPY,CAR,0.013
SPY,CATCH,0.013
SPY,CRIME,0.013
SPY,GUN,0.013
SPY,INVESTIGATOR,0.013
SPY,MAGAZINE,0.013
SPY,MOVIE,0.013
SPY,SOVIET,0.013
SQUAD,POLICE,0.254
SQUAD,GROUP,0.159
SQUAD,TEAM,0.127
SQUAD,MOD,0.087
SQUAD,CAR,0.056
SQUAD,ARMY,0.04
SQUAD,PLATOON,0.024
SQUAD,COP,0.016
SQUAD,FIRING,0.016
SQUAD,FOOTBALL,0.016
SQUARE,CIRCLE,0.473
SQUARE,ROUND,0.128
SQUARE,TRIANGLE,0.041
SQUARE,BOX,0.034
SQUARE,SHAPE,0.034
SQUARE,NERD,0.027
SQUARE,CUBE,0.02
SQUARE,DANCE,0.02
SQUARE,GEOMETRY,0.014
SQUARE,MATH,0.014
SQUARE,PEG,0.014
SQUARE,ROOT,0.014
SQUARE,SIDE,0.014
SQUASH,VEGETABLE,0.266
SQUASH,YELLOW,0.117
SQUASH,PUMPKIN,0.052
SQUASH,BUG,0.045
SQUASH,SMASH,0.045
SQUASH,ZUCCHINI,0.045
SQUASH,CRUSH,0.032
SQUASH,TOMATO,0.032
SQUASH,FOOD,0.026
SQUASH,GAME,0.026
SQUASH,GROSS,0.026
SQUASH,FLATTEN,0.019
SQUASH,ORANGE,0.019
SQUASH,MASH,0.013
SQUASH,NASTY,0.013
SQUASH,RACQUETBALL,0.013
SQUASH,SMOOSH,0.013
SQUASH,SMUSH,0.013
SQUASH,SQUISH,0.013
SQUASH,YUCK,0.013
SQUEAK,MOUSE,0.288
SQUEAK,NOISE,0.123
SQUEAK,SQUEAL,0.096
SQUEAK,CLEAN,0.062
SQUEAK,DOOR,0.062
SQUEAK,OIL,0.062
SQUEAK,CREAK,0.041
SQUEAK,SOUND,0.027
SQUEAK,CRACK,0.021
SQUEAK,SHOE,0.021
SQUEAK,TOY,0.021
SQUEAK,CAR,0.014
SQUEAK,SCREAM,0.014
SQUEAL,TELL,0.182
SQUEAL,PIG,0.084
SQUEAL,YELP,0.065
SQUEAL,SCREAM,0.058
SQUEAL,TATTLE,0.058
SQUEAL,NOISE,0.039
SQUEAL,SNITCH,0.039
SQUEAL,SQUEAK,0.026
SQUEAL,TIRES,0.026
SQUEAL,LAUGH,0.019
SQUEAL,RAT,0.019
SQUEAL,ANIMALS,0.013
SQUEAL,CAR,0.013
SQUEAL,HAPPY,0.013
SQUEAL,HURT,0.013
SQUEAL,JERK,0.013
SQUEAL,LIE,0.013
SQUEAL,MOUSE,0.013
SQUEAL,NARC,0.013
SQUEAL,PAIN,0.013
SQUEAL,SCREECH,0.013
SQUEAL,SQUIRM,0.013
SQUEEZE,HUG,0.255
SQUEEZE,BOTTLE,0.097
SQUEEZE,HOLD,0.076
SQUEEZE,TIGHT,0.055
SQUEEZE,ORANGE,0.041
SQUEEZE,HURT,0.034
SQUEEZE,SQUISH,0.034
SQUEEZE,JUICE,0.028
SQUEEZE,PLAY,0.028
SQUEEZE,CHARMIN,0.021
SQUEEZE,CRUSH,0.021
SQUEEZE,GRIP,0.021
SQUEEZE,SQUASH,0.021
SQUEEZE,GRAB,0.014
SQUEEZE,HARD,0.014
SQUEEZE,ME,0.014
SQUEEZE,PAIN,0.014
SQUEEZE,PAT,0.014
SQUEEZE,PINCH,0.014
SQUEEZE,PRESSURE,0.014
SQUEEZE,RELEASE,0.014
SQUID,OCTOPUS,0.276
SQUID,FISH,0.197
SQUID,OCEAN,0.066
SQUID,SLIMY,0.046
SQUID,TENTACLES,0.039
SQUID,YUCK,0.039
SQUID,BAIT,0.033
SQUID,SEA,0.033
SQUID,INK,0.026
SQUID,LEGS,0.02
SQUID,GROSS,0.013
SQUID,LOBSTER,0.013
SQUID,SEAFOOD,0.013
SQUID,SHRIMP,0.013
SQUINT,EYE,0.312
SQUINT,SUN,0.182
SQUINT,GLASSES,0.083
SQUINT,SEE,0.078
SQUINT,BLINK,0.022
SQUINT,BRIGHT,0.022
SQUINT,GLARE,0.022
SQUINT,LIGHT,0.022
SQUINT,WRINKLE,0.022
SQUINT,BLIND,0.017
SQUINT,LOOK,0.017
SQUINT,WINK,0.017
SQUINT,CLOSE,0.011
SQUINT,SIGHT,0.011
SQUINT,SMALL,0.011
SQUINT,STARE,0.011
SQUIRREL,NUT,0.297
SQUIRREL,TREE,0.128
SQUIRREL,ANIMAL,0.122
SQUIRREL,RODENT,0.088
SQUIRREL,ACORN,0.061
SQUIRREL,RAT,0.047
SQUIRREL,CHIPMUNK,0.027
SQUIRREL,CUTE,0.027
SQUIRREL,FURRY,0.027
SQUIRREL,TAIL,0.02
SQUIRREL,BUSHY,0.014
STAB,KNIFE,0.417
STAB,KILL,0.197
STAB,WOUND,0.063
STAB,CUT,0.039
STAB,BLOOD,0.031
STAB,SHOOT,0.031
STAB,STICK,0.031
STAB,HURT,0.024
STAB,GOUGE,0.016
STAB,JAB,0.016
STAB,PAIN,0.016
STAB,PUNCTURE,0.016
STABLE,HORSE,0.425
STABLE,UNSTABLE,0.055
STABLE,OKAY,0.027
STABLE,SECURE,0.027
STABLE,BARN,0.021
STABLE,COMFORTABLE,0.021
STABLE,CONDITION,0.021
STABLE,STURDY,0.021
STABLE,BALANCED,0.014
STABLE,CALM,0.014
STABLE,CRAZY,0.014
STABLE,FIRM,0.014
STABLE,STEADY,0.014
STACK,PILE,0.183
STACK,PAPERS,0.111
STACK,BOOKS,0.059
STACK,BUILD,0.052
STACK,PANCAKES,0.052
STACK,HAY,0.046
STACK,BOXES,0.039
STACK,CARDS,0.039
STACK,HIGH,0.026
STACK,UP,0.026
STACK,BLOCKS,0.02
STACK,SHELVES,0.02
STACK,GIRL,0.013
STACK,LEGOS,0.013
STACK,LOAD,0.013
STACK,MESSY,0.013
STACK,TOPPLE,0.013
STADIUM,FOOTBALL,0.375
STADIUM,GAME,0.072
STADIUM,CONCERT,0.053
STADIUM,ARENA,0.046
STADIUM,BASEBALL,0.033
STADIUM,CROWD,0.026
STADIUM,FIELD,0.026
STADIUM,PEOPLE,0.026
STADIUM,SPORTS,0.026
STADIUM,BIG,0.02
STADIUM,DOME,0.02
STADIUM,FANS,0.02
STADIUM,LARGE,0.02
STADIUM,SEAT,0.02
STADIUM,TAMPA,0.02
STADIUM,AUDITORIUM,0.013
STADIUM,BUCS,0.013
STADIUM,PARKING,0.013
STADIUM,SUN DOME,0.013
STAFF,TEACHERS,0.209
STAFF,FACULTY,0.095
STAFF,EMPLOYEES,0.061
STAFF,MEETING,0.054
STAFF,PEOPLE,0.047
STAFF,SCHOOL,0.041
STAFF,ROD,0.027
STAFF,WORK,0.027
STAFF,GROUP,0.02
STAFF,LOUNGE,0.02
STAFF,STICK,0.02
STAFF,CANE,0.014
STAFF,HELP,0.014
STAFF,INFECTION,0.014
STAFF,NOD,0.014
STAFF,NURSES,0.014
STAFF,PAID,0.014
STAFF,PARKING,0.014
STAFF,PERSON,0.014
STAFF,POOL,0.014
STAFF,PROFESSOR,0.014
STAFF,TEACH,0.014
STAFF,WORKERS,0.014
STAG,ALONE,0.196
STAG,PARTY,0.135
STAG,DEER,0.128
STAG,HORSE,0.095
STAG,SINGLE,0.088
STAG,HORN,0.034
STAG,DATE,0.027
STAG,DOE,0.02
STAG,MAN,0.014
STAG,STAGNANT,0.014
STAGE,PLAY,0.149
STAGE,ACT,0.142
STAGE,ACTOR,0.095
STAGE,FRIGHT,0.081
STAGE,DOOR,0.061
STAGE,PERFORMANCE,0.054
STAGE,SHOW,0.047
STAGE,PLATFORM,0.034
STAGE,THEATER,0.034
STAGE,FLOOR,0.027
STAGE,LIGHT,0.027
STAGE,AUDIENCE,0.02
STAGE,DRAMA,0.02
STAGE,ACTRESS,0.014
STAGE,COACH,0.014
STAGE,DANCE,0.014
STAGE,PRODUCTION,0.014
STAGE,PROPS,0.014
STAGE,SINGER,0.014
STAIN,SPOT,0.188
STAIN,BLOOD,0.09
STAIN,CLEAN,0.076
STAIN,DIRT,0.049
STAIN,REMOVE,0.042
STAIN,CLOTHES,0.035
STAIN,INK,0.035
STAIN,REMOVER,0.035
STAIN,CARPET,0.028
STAIN,SHIRT,0.028
STAIN,BLOTCH,0.021
STAIN,DIRTY,0.021
STAIN,MESS,0.021
STAIN,RAIN,0.021
STAIN,SOIL,0.021
STAIN,BLOT,0.014
STAIN,COLOR,0.014
STAIN,DISCOLORATION,0.014
STAIN,JUICE,0.014
STAIN,LAUNDRY,0.014
STAIN,MARK,0.014
STAIN,SPILL,0.014
STAIN,WASH,0.014
STAIN,YELLOW,0.014
STAIR,STEP,0.15
STAIR,CASE,0.143
STAIR,UP,0.109
STAIR,CLIMB,0.082
STAIR,ELEVATOR,0.082
STAIR,WAY,0.082
STAIR,FALL,0.061
STAIR,WELL,0.048
STAIR,WALK,0.041
STAIR,BUILDING,0.02
STAIR,CARPET,0.02
STAIR,TIRING,0.014
STAIRS,CLIMB,0.225
STAIRS,STEPS,0.146
STAIRS,UP,0.139
STAIRS,ELEVATOR,0.079
STAIRS,WALK,0.06
STAIRS,FALL,0.033
STAIRS,HOUSE,0.026
STAIRS,LADDER,0.026
STAIRS,WOOD,0.02
STAIRS,APARTMENT,0.013
STAIRS,ASCEND,0.013
STAIRS,BANISTER,0.013
STAIRS,BREATH,0.013
STAIRS,DOWN,0.013
STAIRS,ESCALATOR,0.013
STAIRS,FLIGHT,0.013
STAIRS,SPIRAL,0.013
STAIRS,TIRED,0.013
STAIRWAY,HEAVEN,0.189
STAIRWAY,STAIRS,0.101
STAIRWAY,UP,0.074
STAIRWAY,CLIMB,0.068
STAIRWAY,ELEVATOR,0.061
STAIRWAY,STAIRCASE,0.054
STAIRWAY,STAIRWELL,0.054
STAIRWAY,STEPS,0.054
STAIRWAY,ESCALATOR,0.034
STAIRWAY,HALL,0.034
STAIRWAY,HOUSE,0.027
STAIRWAY,UPSTAIRS,0.027
STAIRWAY,LONG,0.02
STAIRWAY,CASE,0.014
STAIRWAY,FALL,0.014
STAIRWAY,HALLWAY,0.014
STAIRWAY,RAILING,0.014
STAKE,TENT,0.128
STAKE,WOOD,0.122
STAKE,OUT,0.088
STAKE,VAMPIRE,0.074
STAKE,HEART,0.047
STAKE,GROUND,0.041
STAKE,CLAIM,0.02
STAKE,HORSESHOES,0.02
STAKE,NAIL,0.02
STAKE,SHARP,0.02
STAKE,STICK,0.02
STAKE,BET,0.014
STAKE,DRACULA,0.014
STAKE,DRIVE,0.014
STAKE,FOOD,0.014
STAKE,MEAT,0.014
STAKE,STEAK,0.014
STALE,BREAD,0.303
STALE,OLD,0.186
STALE,CRACKER,0.055
STALE,BAD,0.048
STALE,CHIPS,0.028
STALE,FOOD,0.028
STALE,FRESH,0.028
STALE,HARD,0.028
STALE,MOLD,0.028
STALE,BEER,0.021
STALE,DRY,0.021
STALE,MATE,0.021
STALE,GROSS,0.014
STALE,SMELL,0.014
STALK,CORN,0.127
STALK,PREY,0.117
STALK,HUNT,0.076
STALK,BEAN,0.071
STALK,FOLLOW,0.061
STALK,CELERY,0.046
STALK,WALK,0.025
STALK,JACK,0.02
STALK,SNEAK,0.02
STALK,STEM,0.02
STALK,TREE,0.02
STALK,CAT,0.015
STALK,SEEK,0.015
STALK,WATCH,0.015
STALK,ATTACK,0.01
STALK,KILL,0.01
STALK,KILLER,0.01
STALK,KNIFE,0.01
STALK,MURDER,0.01
STALK,POUNCE,0.01
STALK,PROWL,0.01
STALK,STAMP,0.01
STALK,STICK,0.01
STALK,TALK,0.01
STALK,TALL,0.01
STALL,HORSE,0.149
STALL,CAR,0.142
STALL,STOP,0.095
STALL,BATHROOM,0.068
STALL,SLOW,0.068
STALL,WAIT,0.061
STALL,PROCRASTINATE,0.054
STALL,HESITATE,0.02
STALL,HOLD,0.02
STALL,WASTE,0.02
STALL,DELAY,0.014
STALL,DIE,0.014
STALL,ENGINE,0.014
STALL,TOILET,0.014
STALLION,HORSE,0.632
STALLION,BLACK,0.112
STALLION,STUD,0.039
STALLION,ITALIAN,0.026
STALLION,MARE,0.02
STALLION,STEED,0.013
STALLION,STORE,0.013
STALLION,WILD,0.013
STAMP,LETTER,0.384
STAMP,MAIL,0.243
STAMP,ENVELOPE,0.086
STAMP,LICK,0.036
STAMP,POSTAGE,0.029
STAMP,25 CENTS,0.021
STAMP,COLLECTION,0.021
STAMP,APPROVAL,0.014
STAMP,CARD,0.014
STAMP,FOOD STAMP,0.014
STAMP,POST OFFICE,0.014
STAMP,PRESIDENT,0.014
STAMP,PUNCH,0.014
STAND,SIT,0.534
STAND,UP,0.088
STAND,FALL,0.054
STAND,TALL,0.054
STAND,WALK,0.054
STAND,FEET,0.02
STAND,ALONE,0.014
STAND,DELIVER,0.014
STAND,LEGS,0.014
STAND,STILL,0.014
STANDARD,NORMAL,0.11
STANDARD,AVERAGE,0.048
STANDARD,COMMON,0.048
STANDARD,USUAL,0.034
STANDARD,AUTOMATIC,0.027
STANDARD,BASIC,0.027
STANDARD,RULE,0.027
STANDARD,RULES,0.027
